Kanji	Hanzi	Syllabe	ModeSyl	Mode2Syl	LieuSyl	Label	DansDict	FichierJap	DebutJap	FinJap	Pinyin	ModePin	Mode2Pin	LieuPin	FichierCh	DebutCh	FinCh
連	联	ren	battue	_	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2861.T2.jp.snt	0.59	0.85	lián	laterale	_	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_1100.T2.ch.snt	14.06	14.29
絡	络	raku	battue	_	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2861.T2.jp.snt	0.85	1.19	luò	laterale	_	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0277.T2.ch.snt	2.64	2.89
手	手	shu	fricative	sourde	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2861.T2.jp.snt	1.19	1.25	shǒu	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0564.T2.ch.snt	14.51	14.71
段	段	dan	occlusive	sonore	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2861.T2.jp.snt	1.69	1.89	duàn	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_1123.T2.ch.snt	7.12	7.38
写	写	sha	fricative	sourde	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2793.T2.jp.snt	4.75	4.93	xiě	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_1036.T2.ch.snt	9.72	9.9
真	真	shin	fricative	sourde	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2793.T2.jp.snt	4.93	5.29	zhēn	affriquee	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0010.T2.ch.snt	16.19	16.38
主	主	omo	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2793.T2.jp.snt	5.32	5.59	zhǔ	affriquee	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0922.T2.ch.snt	2.15	2.43
買	买	ka	occlusive	sourde	velaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0271.T2.jp.snt	1.56	1.83	mǎi	nasale	_	bilabiale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0847.T2.ch.snt	2.66	3.07
分	分	wa	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3456.T2.jp.snt	0.97	1.5	fēn	fricative	sourde	labio-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0642.T2.ch.snt	2.16	2.49
映	映	ei	voyelle	_	_	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_4036.T2.jp.snt	2.2	2.23	yìng	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Dev_CH_0372.T2.ch.snt	8.55	8.76
画	画	ga	occlusive	sonore	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_4036.T2.jp.snt	2.23	2.29	huà	fricative	sourde	velaire	../Corpora/MSLT_Datas/MSLT_Dev_CH_0910.T2.ch.snt	10.54	10.72
館	馆	kan	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_4036.T2.jp.snt	2.29	2.52	guǎn	occlusive	non_aspiree	velaire	../Corpora/MSLT_Datas/MSLT_Test_CH_1002.T2.ch.snt	3.44	3.91
大	大	oo	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_4036.T2.jp.snt	2.62	2.9	dà	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0747.T2.ch.snt	3.9	4.03
二	二	ni	nasale	_	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_4036.T2.jp.snt	3.9	4.05	èr	voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_0035.T2.ch.snt	3.16	3.35
回	回	kai	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_4036.T2.jp.snt	4.05	4.34	huí	fricative	sourde	velaire	../Corpora/MSLT_Datas/MSLT_Dev_CH_0971.T2.ch.snt	3.69	3.91
行	行	i	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_4036.T2.jp.snt	4.8	4.93	xíng	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0948.T2.ch.snt	4.27	4.7
乗	乘	jou	affriquee	sonore	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1208.T2.jp.snt	0.96	1.05	chéng	affriquee	aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0670.T2.ch.snt	10.28	10.54
事	事	koto	occlusive	sourde	velaire	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1208.T2.jp.snt	1.22	1.51	shì	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0981.T2.ch.snt	19.13	19.36
乗	乘	no	nasale	_	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1208.T2.jp.snt	0.96	1.05	chéng	affriquee	aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0670.T2.ch.snt	10.28	10.54
思	思	omo	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1208.T2.jp.snt	5.1	5.3	sī	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0565.T2.ch.snt	2.07	2.26
陸	陆	riku	battue	_	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0350.T2.jp.snt	3.41	3.46	lù	laterale	_	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_1193.T2.ch.snt	23.26	23.46
続	续	tsuzu	affriquee	sourde	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0350.T2.jp.snt	3.46	4.44	xù	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0804.T2.ch.snt	0.61	0.72
旅	旅	ryo	battue	_	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0350.T2.jp.snt	5.11	5.32	lǚ	laterale	_	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0582.T2.ch.snt	2.16	2.44
行	行	kou	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0350.T2.jp.snt	5.32	5.58	xíng	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0843.T2.ch.snt	8.71	8.93
行	行	i	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0350.T2.jp.snt	5.32	5.58	xíng	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0958.T2.ch.snt	0.85	1.15
聞	闻	ki	occlusive	sourde	velaire	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0350.T2.jp.snt	7.73	7.89	wén	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_1267.T2.ch.snt	2.91	3.29
外	外	gai	occlusive	sonore	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0511.T2.jp.snt	1.09	1.27	wài	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Dev_CH_0835.T2.ch.snt	12.35	12.5
食	食	shoku	fricative	sourde	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0511.T2.jp.snt	1.27	1.52	shí	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0688.T2.ch.snt	2.38	2.55
方	方	hou	fricative	_	glottale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0511.T2.jp.snt	1.61	1.79	fāng	fricative	sourde	labio-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0154.T2.ch.snt	0.11	0.29
絶	绝	ze	affriquee	sonore	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0511.T2.jp.snt	2.23	2.41	jué	affriquee	non_aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0144.T2.ch.snt	10.67	10.92
来	来	ku	occlusive	sourde	velaire	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2991.T2.jp.snt	1.71	1.84	lái	laterale	_	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_1271.T2.ch.snt	4.79	4.9
言	言	i	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_2991.T2.jp.snt	2.61	2.7	yán	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_0235.T2.ch.snt	1.59	1.87
一	一	ichi	voyelle	_	_	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2101.T2.jp.snt	1.64	1.8	yī	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Dev_CH_0286.T2.ch.snt	1.8	1.88
年	年	nen	nasale	_	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2101.T2.jp.snt	1.8	1.92	nián	laterale	_	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0888.T2.ch.snt	4.92	5.25
素	素	moto	nasale	_	bilabiale	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1392.T2.jp.snt	1.27	1.5	sù	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0487.T2.ch.snt	0.48	0.7
位	位	kurai	occlusive	sourde	velaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1392.T2.jp.snt	2.44	2.69	wèi	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_0116.T2.ch.snt	2.44	2.52
段	段	dan	occlusive	sonore	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1392.T2.jp.snt	2.91	3.13	duàn	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_1123.T2.ch.snt	7.12	7.38
病	病	byou	occlusive	sonore	bilabiale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0391.T2.jp.snt	1.01	1.18	bìng	occlusive	non_aspiree	bilabiale	../Corpora/MSLT_Datas/MSLT_Test_CH_1034.T2.ch.snt	9.61	9.82
院	院	in	voyelle	_	_	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0391.T2.jp.snt	1.18	1.35	yuàn	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Dev_CH_0476.T2.ch.snt	8.34	8.61
早	早	haya	fricative	_	glottale	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0391.T2.jp.snt	1.45	1.66	zǎo	affriquee	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0736.T2.ch.snt	0.51	0.82
終	终	o	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0391.T2.jp.snt	1.79	2.1	zhōng	affriquee	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0877.T2.ch.snt	0.54	0.63
大	大	dai	occlusive	sonore	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1872.T2.jp.snt	0	0.28	dà	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0365.T2.ch.snt	5.67	5.84
夫	夫	bu	occlusive	sonore	bilabiale	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1872.T2.jp.snt	0.47	0.5	fū	fricative	sourde	labio-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0063.T2.ch.snt	2.88	3.01
思	思	omo	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_1872.T2.jp.snt	1	1.1	sī	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0303.T2.ch.snt	2.26	2.45
復	复	fu	fricative	sourde	bilabiale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1618.T2.jp.snt	0.67	3.6	fù	fricative	sourde	labio-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0021.T2.ch.snt	20.03	20.19
興	兴	kou	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1618.T2.jp.snt	4	4.09	xīng	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0951.T2.ch.snt	4.97	5.17
二	二	ni	nasale	_	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1618.T2.jp.snt	4.34	4.52	èr	voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_0514.T2.ch.snt	14.86	15.05
十	十	juu	affriquee	sonore	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1618.T2.jp.snt	4.52	5.08	shí	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0286.T2.ch.snt	18.16	18.31
一	一	i	voyelle	_	_	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1618.T2.jp.snt	5.33	5.55	yī	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_0802.T2.ch.snt	7.29	7.39
何	何	nani	nasale	_	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1618.T2.jp.snt	5.68	5.83	hé	fricative	sourde	velaire	../Corpora/MSLT_Datas/MSLT_Dev_CH_0644.T2.ch.snt	5.41	5.7
十	十	juu	affriquee	sonore	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1618.T2.jp.snt	4.52	5.08	shí	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0642.T2.ch.snt	9.26	9.63
一	一	ichi	voyelle	_	_	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1618.T2.jp.snt	5.33	5.55	yī	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_1212.T2.ch.snt	17.3	17.39
点	点	ten	occlusive	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1618.T2.jp.snt	5.55	5.68	diǎn	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0232.T2.ch.snt	11.81	11.92
三	三	san	fricative	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1618.T2.jp.snt	7.63	7.88	sān	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0013.T2.ch.snt	10.03	10.33
頭	头	atama	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1618.T2.jp.snt	9.78	10.14	tóu	occlusive	aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0051.T2.ch.snt	3.79	4.16
来	来	ki	occlusive	sourde	velaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1618.T2.jp.snt	10.26	10.42	lái	laterale	_	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0800.T2.ch.snt	6.7	6.74
個	个	ko	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0663.T2.jp.snt	0.22	0.38	gè	occlusive	non_aspiree	velaire	../Corpora/MSLT_Datas/MSLT_Test_CH_1109.T2.ch.snt	1.74	1.95
人	人	jin	affriquee	sonore	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0663.T2.jp.snt	0.38	0.64	rén	fricative	sonore	retroflexe	../Corpora/MSLT_Datas/MSLT_Test_CH_0325.T2.ch.snt	0.79	0.94
程	程	tei	occlusive	sourde	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0663.T2.jp.snt	1.35	1.51	chéng	affriquee	aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0515.T2.ch.snt	3.36	4.31
度	度	do	occlusive	sonore	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0663.T2.jp.snt	1.51	1.6	dù	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0801.T2.ch.snt	16.26	16.41
事	事	goto	occlusive	sonore	velaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0663.T2.jp.snt	2.2	2.44	shì	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0398.T2.ch.snt	21.33	21.52
飯	饭	han	fricative	_	glottale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3717.T2.jp.snt	0.69	0.81	fàn	fricative	sourde	labio-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0991.T2.ch.snt	21.57	21.84
食	食	shoku	fricative	sourde	alveolo-palatale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3717.T2.jp.snt	0.81	1	shí	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0203.T2.ch.snt	2.65	2.84
違	违	chiga	affriquee	sourde	alveolo-palatale	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3717.T2.jp.snt	1.17	1.2	wéi	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_0268.T2.ch.snt	6.2	6.39
分	分	wa	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3717.T2.jp.snt	4.64	4.82	fēn	fricative	sourde	labio-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0909.T2.ch.snt	14.87	15
違	违	chiga	affriquee	sourde	alveolo-palatale	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3717.T2.jp.snt	1.17	1.2	wéi	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_0268.T2.ch.snt	6.2	6.39
分	分	wa	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3717.T2.jp.snt	4.64	4.82	fēn	fricative	sourde	labio-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0760.T2.ch.snt	1.14	1.28
力	力	chikara	affriquee	sourde	alveolo-palatale	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3648.T2.jp.snt	0	1.15	lì	laterale	_	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0828.T2.ch.snt	16.17	16.31
強	强	tsuyo	affriquee	sourde	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3648.T2.jp.snt	1.24	1.51	qiáng	affriquee	aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0497.T2.ch.snt	10.69	11.04
旅	旅	ryo	battue	_	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3429.T2.jp.snt	0.69	0.85	lǚ	laterale	_	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0829.T2.ch.snt	9.97	10.16
行	行	kou	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3429.T2.jp.snt	0.85	1.16	xíng	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_1039.T2.ch.snt	2.14	2.53
他	他	hoka	fricative	_	glottale	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2549.T2.jp.snt	0.22	0.42	tā	occlusive	aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0933.T2.ch.snt	8.27	8.41
難	难	muzuka	nasale	_	bilabiale	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2549.T2.jp.snt	0.66	1.03	nán	laterale	_	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0124.T2.ch.snt	1.81	2.08
業	业	gyou	occlusive	sonore	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_2549.T2.jp.snt	1.35	1.48	yè	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Dev_CH_0578.T2.ch.snt	7.54	7.64
私	私	watashi	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0639.T2.jp.snt	0.82	1.11	sī	fricative	sourde	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0737.T2.ch.snt	8.93	9.19
友	友	tomo	occlusive	sourde	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0639.T2.jp.snt	1.99	2.14	yǒu	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Dev_CH_0242.T2.ch.snt	2.88	3.01
達	达	dachi	occlusive	sonore	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0639.T2.jp.snt	2.14	2.33	dá	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0625.T2.ch.snt	0.87	1.14
次	次	tsugi	affriquee	sourde	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0639.T2.jp.snt	2.82	2.99	cì	affriquee	aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0216.T2.ch.snt	1.71	1.78
日	日	nichi	nasale	_	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0639.T2.jp.snt	3.07	3.29	rì	fricative	sonore	retroflexe	../Corpora/MSLT_Datas/MSLT_Test_CH_0354.T2.ch.snt	3.6	3.71
一	一	i	voyelle	_	_	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0639.T2.jp.snt	3.45	3.59	yī	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Test_CH_0769.T2.ch.snt	9.25	9.28
行	行	i	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0639.T2.jp.snt	4.44	4.49	xíng	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0952.T2.ch.snt	5.54	5.72
買	买	ka	occlusive	sourde	velaire	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0639.T2.jp.snt	5.9	6.11	mǎi	nasale	_	bilabiale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0244.T2.ch.snt	8.88	9.08
旅	旅	ryo	battue	_	alveolaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0639.T2.jp.snt	7.55	7.67	lǚ	laterale	_	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0411.T2.ch.snt	3.19	3.37
行	行	kou	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0639.T2.jp.snt	4.44	4.49	xíng	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0567.T2.ch.snt	8.16	8.29
中	中	naka	nasale	_	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0639.T2.jp.snt	8.37	8.57	zhōng	affriquee	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0939.T2.ch.snt	12.35	12.63
入	入	i	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0639.T2.jp.snt	8.68	8.79	rù	fricative	sonore	retroflexe	../Corpora/MSLT_Datas/MSLT_Test_CH_0955.T2.ch.snt	12.79	12.97
新	新	nii	nasale	_	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0639.T2.jp.snt	9.08	9.3	xīn	fricative	sourde	palatale	../Corpora/MSLT_Datas/MSLT_Test_CH_0234.T2.ch.snt	5.29	5.77
持	持	mo	nasale	_	bilabiale	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0639.T2.jp.snt	9.8	9.84	chí	affriquee	aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0688.T2.ch.snt	2.18	2.38
来	来	ki	occlusive	sourde	velaire	0	1	../Corpora/MSLT_Datas/MSLT_Dev_JP_0639.T2.jp.snt	10.06	10.29	lái	laterale	_	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_1123.T2.ch.snt	5.76	6.06
入	入	i	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0421.T2.jp.snt	2.96	3.1	rù	fricative	sonore	retroflexe	../Corpora/MSLT_Datas/MSLT_Test_CH_0771.T2.ch.snt	7.82	8.36
朝	朝	asa	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0421.T2.jp.snt	3.35	3.54	cháo	affriquee	aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0504.T2.ch.snt	3.63	3.9
風	风	bu	occlusive	sonore	bilabiale	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_0421.T2.jp.snt	3.54	3.66	fēng	fricative	sourde	labio-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0849.T2.ch.snt	6.27	6.57
結	结	ke	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1516.T2.jp.snt	1.56	1.71	jié	affriquee	non_aspiree	palatale	../Corpora/MSLT_Datas/MSLT_Dev_CH_1229.T2.ch.snt	0.19	0.26
構	构	kou	occlusive	sourde	velaire	1	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1516.T2.jp.snt	1.71	1.92	gòu	occlusive	non_aspiree	velaire	../Corpora/MSLT_Datas/MSLT_Test_CH_1196.T2.ch.snt	7.55	7.82
店	店	mise	nasale	_	bilabiale	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1516.T2.jp.snt	2.66	2.92	diàn	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_1208.T2.ch.snt	2.68	2.94
多	多	oo	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1516.T2.jp.snt	2.92	3.03	duō	occlusive	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0514.T2.ch.snt	27.22	27.61
屋	屋	ya	spirant	_	palatal	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1516.T2.jp.snt	3.72	3.83	wū	semi_voyelle	_	_	../Corpora/MSLT_Datas/MSLT_Dev_CH_0238.T2.ch.snt	21.8	21.98
付	付	tsu	affriquee	sourde	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1516.T2.jp.snt	9.14	9.31	fù	fricative	sourde	labio-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0108.T2.ch.snt	8.47	8.99
付	付	tsu	affriquee	sourde	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1516.T2.jp.snt	9.14	9.31	fù	fricative	sourde	labio-dentale	../Corpora/MSLT_Datas/MSLT_Dev_CH_0549.T2.ch.snt	4.99	5.26
作	作	tsuku	affriquee	sourde	alveolaire	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_1516.T2.jp.snt	15.65	15.88	zuò	affriquee	non_aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0549.T2.ch.snt	2.28	2.57
同	同	ona	voyelle	_	_	0	1	../Corpora/MSLT_Datas/MSLT_Test_JP_3559.T2.jp.snt	2.06	2.19	tóng	occlusive	aspiree	dentale/alveo-dentale	../Corpora/MSLT_Datas/MSLT_Test_CH_0406.T2.ch.snt	2.86	3.08
